Date,AAPL,DIA,DIS,IWM,JPM,MSFT,PFE,SPY,V,XOM
2019-11-13,63.873016357421875,248.82754516601562,145.4102020263672,146.5856475830078,109.4157943725586,139.65467834472656,26.601551055908203,282.695068359375,172.01483154296875,52.52775573730469
2019-11-14,63.431060791015625,248.98867797851562,143.8751220703125,146.53933715820312,109.51800537109375,140.36566162109375,26.565202713012695,283.1065368652344,172.62950134277344,52.29871368408203
2019-11-15,64.1845703125,250.98251342773438,141.45033264160156,147.2993927001953,110.30999755859375,142.1763916015625,27.09578514099121,285.1553039550781,172.64871215820312,52.82550048828125
2019-11-18,64.5082015991211,251.2784881591797,144.364013671875,146.92860412597656,111.23825073242188,142.52720642089844,27.052169799804688,285.3655700683594,172.54310607910156,52.3139762878418
2019-11-19,64.31256103515625,250.4355926513672,145.0777587890625,147.4755096435547,111.20418548583984,142.57460021972656,27.371965408325195,285.2833557128906,175.5298614501953,51.779544830322266
2019-11-20,63.56388473510742,249.422607421875,143.66001892089844,146.9193572998047,110.39517211914062,142.3272705078125,26.92861557006836,284.2223205566406,174.46383666992188,51.93986892700195
2019-11-21,63.278892517089844,248.9921875,143.63070678710938,146.19635009765625,110.6506576538086,142.194091796875,27.43012237548828,283.7650451660156,172.763916015625,53.19198226928711
2019-11-22,63.223350524902344,250.0142364501953,144.98976135253906,146.6505584716797,111.38302612304688,142.29872131347656,27.858938217163086,284.3960876464844,172.36058044433594,52.96294021606445
2019-11-25,64.3318862915039,251.75355529785156,146.35861206054688,149.76487731933594,111.97920227050781,143.8588409423828,28.11333465576172,286.6003112792969,173.8011474609375,52.61174392700195
2019-11-26,63.82956314086914,252.25572204589844,148.26522827148438,149.86683654785156,112.1324691772461,144.61976623535156,27.82986831665039,287.2496032714844,175.3185577392578,52.481937408447266
2019-11-27,64.68692779541016,252.74880981445312,148.10874938964844,150.92347717285156,112.464599609375,144.89566040039062,28.076984405517578,288.53009033203125,177.0664520263672,52.45140838623047
2019-11-29,64.5444107055664,251.88807678222656,148.20655822753906,149.9409637451172,112.20913696289062,144.0015411376953,27.99703025817871,287.4599609375,177.20094299316406,52.0162239074707
